,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
13001,GC,2005,Misc,Crave Entertainment,0.04,0.01,0.0,0.0,0.05
13159,GBA,2005,Action,Zoo Digital Publishing,0.04,0.01,0.0,0.0,0.05
2073,DS,2005,Strategy,THQ,0.86,0.04,0.01,0.08,1.0
13217,GC,2005,Misc,Activision Value,0.04,0.01,0.0,0.0,0.05
13234,PS2,2005,Role-Playing,Namco Bandai Games,0.02,0.02,0.0,0.01,0.05
13244,XB,2005,Action,Konami Digital Entertainment,0.04,0.01,0.0,0.0,0.05
13247,XB,2005,Sports,Electronic Arts,0.04,0.01,0.0,0.0,0.05
13249,XB,2005,Misc,Empire Interactive,0.04,0.01,0.0,0.0,0.05
13258,GC,2005,Racing,Activision,0.04,0.01,0.0,0.0,0.05
2013,PS2,2005,Racing,THQ,0.86,0.03,0.0,0.14,1.03
2011,PSP,2005,Racing,Sony Computer Entertainment,0.47,0.34,0.0,0.22,1.04
2005,XB,2005,Racing,Electronic Arts,0.53,0.46,0.0,0.05,1.04
13276,XB,2005,Racing,Zoo Digital Publishing,0.04,0.01,0.0,0.0,0.05
2082,DS,2005,Adventure,Capcom,0.49,0.07,0.39,0.05,0.99
2207,PS2,2005,Shooter,THQ,0.78,0.03,0.0,0.13,0.94
2208,XB,2005,Sports,Electronic Arts,0.7,0.2,0.0,0.03,0.94
12985,PS2,2005,Action,JoWood Productions,0.03,0.02,0.0,0.01,0.05
2472,PS2,2005,Role-Playing,Sony Computer Entertainment,0.24,0.16,0.39,0.05,0.84
12646,XB,2005,Simulation,Bethesda Softworks,0.04,0.01,0.0,0.0,0.06
12660,DS,2005,Shooter,Majesco Entertainment,0.05,0.0,0.0,0.0,0.06
2442,PSP,2005,Racing,Electronic Arts,0.7,0.06,0.0,0.09,0.85
12669,PSP,2005,Role-Playing,Midas Interactive Entertainment,0.05,0.0,0.0,0.0,0.06
12672,PC,2005,Simulation,Electronic Arts,0.01,0.04,0.0,0.01,0.06
12710,XB,2005,Action,SCi,0.04,0.01,0.0,0.0,0.06
12724,GC,2005,Sports,Electronic Arts,0.04,0.01,0.0,0.0,0.06
2397,PS2,2005,Fighting,Electronic Arts,0.72,0.03,0.0,0.12,0.87
12731,GC,2005,Action,Capcom,0.04,0.01,0.0,0.0,0.06
12738,DS,2005,Sports,Electronic Arts,0.05,0.0,0.0,0.0,0.06
12741,PS2,2005,Misc,Mastiff,0.03,0.02,0.0,0.01,0.06
12752,GBA,2005,Misc,Zoo Digital Publishing,0.04,0.01,0.0,0.0,0.06
12770,GC,2005,Simulation,Nintendo,0.0,0.0,0.05,0.0,0.06
2363,PS2,2005,Action,Take-Two Interactive,0.43,0.34,0.0,0.11,0.88
12788,PS2,2005,Misc,Warner Bros. Interactive Entertainment,0.03,0.02,0.0,0.01,0.06
2332,PS2,2005,Sports,Electronic Arts,0.74,0.03,0.0,0.12,0.89
2328,PS2,2005,Sports,Unknown,0.74,0.03,0.0,0.12,0.89
12820,PS2,2005,Racing,Sony Computer Entertainment,0.03,0.02,0.0,0.01,0.06
2324,GBA,2005,Platform,Activision,0.62,0.24,0.0,0.03,0.89
12834,GBA,2005,Strategy,Atari,0.04,0.01,0.0,0.0,0.05
2299,PS2,2005,Racing,Electronic Arts,0.75,0.03,0.0,0.12,0.9
12878,XB,2005,Action,Tecmo Koei,0.04,0.01,0.0,0.0,0.05
12879,Wii,2005,Misc,Unknown,0.05,0.0,0.0,0.0,0.05
12953,XB,2005,Adventure,Ubisoft,0.04,0.01,0.0,0.0,0.05
12609,PSP,2005,Role-Playing,Ignition Entertainment,0.05,0.0,0.0,0.0,0.06
1982,XB,2005,Racing,Microsoft Game Studios,0.52,0.51,0.0,0.02,1.05
12073,DS,2005,Misc,505 Games,0.06,0.0,0.0,0.0,0.07
12049,GC,2005,Action,Sega,0.05,0.01,0.0,0.0,0.07
3367,X360,2005,Racing,Microsoft Game Studios,0.49,0.03,0.03,0.05,0.6
11374,PS2,2005,Fighting,Namco Bandai Games,0.04,0.03,0.0,0.01,0.08
11381,PSP,2005,Puzzle,Ubisoft,0.07,0.0,0.0,0.01,0.08
11392,PSP,2005,Puzzle,Eidos Interactive,0.07,0.0,0.0,0.01,0.08
11394,PSP,2005,Role-Playing,Ignition Entertainment,0.0,0.0,0.08,0.0,0.08
11396,GC,2005,Sports,Electronic Arts,0.06,0.02,0.0,0.0,0.08
11408,PS2,2005,Action,Take-Two Interactive,0.04,0.03,0.0,0.01,0.08
11409,Wii,2005,Action,Nintendo,0.0,0.0,0.08,0.0,0.08
3340,XB,2005,Fighting,Electronic Arts,0.42,0.16,0.0,0.02,0.6
3337,PS2,2005,Platform,Sega,0.5,0.02,0.0,0.08,0.6
3320,GBA,2005,Action,Electronic Arts,0.44,0.16,0.0,0.01,0.61
11370,PS2,2005,Role-Playing,Ghostlight,0.04,0.03,0.0,0.01,0.08
3317,GBA,2005,Role-Playing,Nintendo,0.27,0.1,0.22,0.01,0.61
3292,GBA,2005,Misc,THQ,0.44,0.16,0.0,0.01,0.61
11491,GC,2005,Shooter,Electronic Arts,0.06,0.02,0.0,0.0,0.08
11502,XB,2005,Misc,Midway Games,0.06,0.02,0.0,0.0,0.08
11513,PC,2005,Simulation,Ubisoft,0.0,0.07,0.0,0.01,0.08
11516,GC,2005,Misc,Namco Bandai Games,0.06,0.02,0.0,0.0,0.08
11535,PS2,2005,Adventure,Sony Computer Entertainment,0.0,0.0,0.08,0.0,0.08
3239,XB,2005,Sports,Activision,0.4,0.2,0.0,0.03,0.62
11569,XB,2005,Action,THQ,0.06,0.02,0.0,0.0,0.08
11596,DS,2005,Racing,Majesco Entertainment,0.07,0.0,0.0,0.01,0.08
11598,PS2,2005,Sports,Global Star,0.04,0.03,0.0,0.01,0.08
11615,DS,2005,Puzzle,Zoo Digital Publishing,0.07,0.0,0.0,0.01,0.08
3308,XB,2005,Shooter,Electronic Arts,0.37,0.21,0.0,0.03,0.61
11367,GBA,2005,Misc,"Destination Software, Inc",0.06,0.02,0.0,0.0,0.08
3381,DS,2005,Puzzle,Nintendo,0.26,0.0,0.31,0.02,0.6
11349,GC,2005,Sports,Konami Digital Entertainment,0.0,0.0,0.08,0.0,0.08
11119,XB,2005,Shooter,Ubisoft,0.07,0.02,0.0,0.0,0.09
11134,XB,2005,Action,Midway Games,0.07,0.02,0.0,0.0,0.09
11138,PSP,2005,Simulation,Marvelous Interactive,0.08,0.0,0.0,0.01,0.09
11146,PC,2005,Strategy,Atari,0.01,0.06,0.0,0.01,0.09
11154,GC,2005,Role-Playing,Namco Bandai Games,0.07,0.02,0.0,0.0,0.09
3538,PS2,2005,Action,Tecmo Koei,0.11,0.08,0.35,0.03,0.57
11161,GC,2005,Action,Activision,0.07,0.02,0.0,0.0,0.09
11168,GC,2005,Fighting,Sega,0.0,0.0,0.08,0.0,0.09
3524,GC,2005,Sports,Electronic Arts,0.44,0.11,0.0,0.02,0.57
11180,PS2,2005,Sports,505 Games,0.04,0.03,0.0,0.01,0.09
3513,PS2,2005,Role-Playing,Namco Bandai Games,0.0,0.0,0.57,0.0,0.57
3509,XB,2005,Shooter,Ubisoft,0.32,0.24,0.0,0.02,0.57
3508,PSP,2005,Racing,SouthPeak Games,0.53,0.0,0.0,0.04,0.57
11200,XB,2005,Adventure,Disney Interactive Studios,0.06,0.02,0.0,0.0,0.09
11204,XB,2005,Role-Playing,Take-Two Interactive,0.06,0.02,0.0,0.0,0.09
11216,XB,2005,Action,THQ,0.06,0.02,0.0,0.0,0.09
3493,PS2,2005,Sports,Electronic Arts,0.48,0.02,0.0,0.08,0.58
11238,PS2,2005,Action,Capcom,0.04,0.03,0.0,0.01,0.09
3472,XB,2005,Action,Ubisoft,0.33,0.22,0.0,0.03,0.58
3448,PS2,2005,Role-Playing,Square Enix,0.06,0.04,0.47,0.01,0.58
11279,DS,2005,Fighting,Electronic Arts,0.08,0.0,0.0,0.01,0.08
11289,PSP,2005,Puzzle,Ubisoft,0.08,0.0,0.0,0.01,0.08
11295,GBA,2005,Adventure,Activision,0.06,0.02,0.0,0.0,0.08
11348,GC,2005,Action,Empire Interactive,0.06,0.02,0.0,0.0,0.08
3387,PS2,2005,Strategy,Banpresto,0.0,0.0,0.59,0.0,0.59
3195,PS2,2005,Racing,Electronic Arts,0.53,0.02,0.0,0.09,0.63
2872,XB,2005,Adventure,Microsoft Game Studios,0.49,0.2,0.0,0.02,0.71
11625,XB,2005,Racing,Global Star,0.06,0.02,0.0,0.0,0.08
11639,DS,2005,Misc,505 Games,0.07,0.0,0.0,0.01,0.08
11881,DS,2005,Role-Playing,Nintendo,0.07,0.0,0.0,0.0,0.07
11892,GC,2005,Shooter,Ubisoft,0.06,0.01,0.0,0.0,0.07
11906,DS,2005,Action,Ubisoft,0.06,0.0,0.0,0.01,0.07
2996,XB,2005,Sports,Electronic Arts,0.29,0.38,0.0,0.01,0.68
11920,GC,2005,Misc,Konami Digital Entertainment,0.05,0.01,0.0,0.0,0.07
11921,3DS,2005,Shooter,D3Publisher,0.04,0.02,0.0,0.01,0.07
2989,XB,2005,Action,LucasArts,0.54,0.11,0.0,0.03,0.68
2985,PS2,2005,Action,Ubisoft,0.57,0.02,0.0,0.09,0.68
11929,PS2,2005,Action,Capcom,0.03,0.03,0.0,0.01,0.07
11940,DS,2005,Misc,505 Games,0.07,0.0,0.0,0.0,0.07
11944,PC,2005,Role-Playing,Microsoft Game Studios,0.01,0.05,0.0,0.01,0.07
3022,XB,2005,Shooter,Activision,0.48,0.17,0.0,0.02,0.67
2951,PS2,2005,Action,Midway Games,0.58,0.02,0.0,0.09,0.69
2939,GBA,2005,Platform,Disney Interactive Studios,0.5,0.18,0.0,0.01,0.7
2926,PSP,2005,Platform,Sony Computer Entertainment,0.52,0.01,0.12,0.05,0.7
12006,GBA,2005,Adventure,DTP Entertainment,0.05,0.02,0.0,0.0,0.07
12011,PSP,2005,Adventure,Atari,0.06,0.0,0.0,0.01,0.07
2917,XB,2005,Role-Playing,Microsoft Game Studios,0.48,0.19,0.0,0.03,0.7
12030,GC,2005,Platform,Ubisoft,0.05,0.01,0.0,0.0,0.07
2900,PSP,2005,Action,Activision,0.35,0.21,0.0,0.14,0.71
12036,PS2,2005,Role-Playing,Tecmo Koei,0.03,0.03,0.0,0.01,0.07
2896,XB,2005,Shooter,Activision,0.53,0.15,0.0,0.03,0.71
12041,PS2,2005,Racing,THQ,0.03,0.03,0.0,0.01,0.07
12043,DS,2005,Strategy,Namco Bandai Games,0.06,0.0,0.0,0.0,0.07
2949,XB,2005,Shooter,Microsoft Game Studios,0.54,0.13,0.0,0.02,0.69
11868,XB,2005,Shooter,Zoo Digital Publishing,0.05,0.02,0.0,0.0,0.07
11866,GC,2005,Fighting,Konami Digital Entertainment,0.06,0.01,0.0,0.0,0.07
11864,XB,2005,Platform,THQ,0.05,0.02,0.0,0.0,0.07
11647,PS2,2005,Action,Namco Bandai Games,0.04,0.03,0.0,0.01,0.08
3171,PS2,2005,Misc,Sony Computer Entertainment,0.31,0.24,0.0,0.08,0.64
11658,PS2,2005,Platform,Sony Computer Entertainment,0.04,0.03,0.0,0.01,0.08
11668,PSP,2005,Puzzle,D3Publisher,0.07,0.0,0.0,0.01,0.08
3153,XB,2005,Sports,Electronic Arts,0.57,0.04,0.0,0.03,0.64
11672,PSP,2005,Platform,Namco Bandai Games,0.07,0.0,0.0,0.01,0.08
11687,GBA,2005,Role-Playing,Atari,0.05,0.02,0.0,0.0,0.08
11707,PSP,2005,Sports,Deep Silver,0.07,0.0,0.0,0.01,0.08
11721,XB,2005,Platform,THQ,0.06,0.02,0.0,0.0,0.08
3120,PS2,2005,Action,Electronic Arts,0.54,0.02,0.0,0.09,0.65
3119,PS2,2005,Role-Playing,Sony Online Entertainment,0.32,0.25,0.0,0.08,0.65
3108,GBA,2005,Misc,THQ,0.47,0.17,0.0,0.01,0.65
11739,PS2,2005,Misc,RedOctane,0.04,0.03,0.0,0.01,0.07
3102,PS2,2005,Platform,Disney Interactive Studios,0.32,0.25,0.0,0.08,0.65
3100,PS2,2005,Role-Playing,Square Enix,0.18,0.14,0.29,0.05,0.65
3087,XB,2005,Shooter,Ubisoft,0.49,0.14,0.0,0.02,0.66
11771,PSP,2005,Action,Namco Bandai Games,0.0,0.0,0.07,0.0,0.07
11789,DS,2005,Puzzle,Sega,0.03,0.0,0.04,0.0,0.07
11793,GBA,2005,Shooter,Konami Digital Entertainment,0.05,0.02,0.0,0.0,0.07
3065,GC,2005,Platform,Activision,0.52,0.13,0.0,0.02,0.66
11810,XB,2005,Adventure,Microids,0.05,0.02,0.0,0.0,0.07
11811,XB,2005,Racing,Empire Interactive,0.05,0.02,0.0,0.0,0.07
11830,GBA,2005,Misc,Zoo Digital Publishing,0.05,0.02,0.0,0.0,0.07
11850,GC,2005,Strategy,Namco Bandai Games,0.0,0.0,0.07,0.0,0.07
3027,PSP,2005,Sports,Sega,0.16,0.36,0.0,0.14,0.67
3184,PS2,2005,Role-Playing,Activision,0.53,0.02,0.0,0.09,0.63
3581,XB,2005,Shooter,Electronic Arts,0.39,0.15,0.0,0.02,0.56
13319,GC,2005,Platform,Konami Digital Entertainment,0.04,0.01,0.0,0.0,0.05
13345,DS,2005,Puzzle,Atari,0.04,0.0,0.0,0.0,0.05
14953,XB,2005,Shooter,DreamCatcher Interactive,0.02,0.01,0.0,0.0,0.02
790,PS2,2005,Action,Capcom,0.99,0.63,0.29,0.19,2.09
14975,XB,2005,Platform,Midway Games,0.02,0.01,0.0,0.0,0.02
788,PSP,2005,Racing,Electronic Arts,1.77,0.13,0.02,0.18,2.1
14987,XB,2005,Action,Zoo Digital Publishing,0.02,0.01,0.0,0.0,0.02
14989,XB,2005,Shooter,Eidos Interactive,0.02,0.01,0.0,0.0,0.02
15062,PC,2005,Racing,Atari,0.0,0.02,0.0,0.0,0.02
15073,PC,2005,Simulation,Graphsim Entertainment,0.0,0.02,0.0,0.0,0.02
15098,XB,2005,Action,Deep Silver,0.02,0.0,0.0,0.0,0.02
15113,PSP,2005,Misc,Sony Computer Entertainment,0.0,0.0,0.02,0.0,0.02
15136,PS2,2005,Fighting,Namco Bandai Games,0.01,0.01,0.0,0.0,0.02
14950,PSP,2005,Sports,Sega,0.0,0.0,0.02,0.0,0.02
15146,DS,2005,Puzzle,505 Games,0.02,0.0,0.0,0.0,0.02
15162,XB,2005,Adventure,Take-Two Interactive,0.02,0.0,0.0,0.0,0.02
15182,PC,2005,Shooter,Activision,0.0,0.02,0.0,0.0,0.02
656,PS2,2005,Misc,RedOctane,1.67,0.61,0.03,0.07,2.38
15200,PC,2005,Adventure,Atari,0.0,0.02,0.0,0.0,0.02
15218,XB,2005,Fighting,Sega,0.02,0.0,0.0,0.0,0.02
15231,PC,2005,Simulation,Electronic Arts,0.01,0.01,0.0,0.0,0.02
15234,PC,2005,Role-Playing,Encore,0.0,0.02,0.0,0.0,0.02
15247,PSP,2005,Platform,Atari,0.02,0.0,0.0,0.0,0.02
15337,GBA,2005,Role-Playing,Konami Digital Entertainment,0.01,0.01,0.0,0.0,0.02
565,PS2,2005,Shooter,Activision,1.48,0.92,0.01,0.26,2.67
15363,XB,2005,Shooter,Kemco,0.02,0.0,0.0,0.0,0.02
15158,DS,2005,Sports,Rising Star Games,0.02,0.0,0.0,0.0,0.02
14946,GC,2005,Sports,Konami Digital Entertainment,0.0,0.0,0.02,0.0,0.02
14936,PS2,2005,Shooter,Electronic Arts,0.0,0.0,0.02,0.0,0.02
816,GBA,2005,Role-Playing,Nintendo,0.71,0.52,0.74,0.08,2.06
14636,PSP,2005,Role-Playing,Idea Factory,0.03,0.0,0.0,0.0,0.03
14660,GBA,2005,Action,THQ,0.02,0.01,0.0,0.0,0.03
14662,DS,2005,Action,Konami Digital Entertainment,0.0,0.0,0.03,0.0,0.03
14667,XB,2005,Fighting,SNK Playmore,0.02,0.01,0.0,0.0,0.03
14683,GC,2005,Platform,Ignition Entertainment,0.02,0.01,0.0,0.0,0.03
979,PS2,2005,Action,Vivendi Games,0.85,0.76,0.0,0.16,1.77
14712,PS2,2005,Racing,Yuke's,0.01,0.01,0.0,0.0,0.03
14737,XB,2005,Platform,Konami Digital Entertainment,0.02,0.01,0.0,0.0,0.03
944,GBA,2005,Misc,THQ,1.31,0.49,0.0,0.03,1.83
942,PS2,2005,Sports,Electronic Arts,1.53,0.05,0.0,0.25,1.84
924,XB,2005,Sports,Electronic Arts,1.75,0.03,0.0,0.08,1.86
916,PS2,2005,Shooter,Electronic Arts,0.89,0.69,0.09,0.21,1.88
14796,PC,2005,Role-Playing,NCSoft,0.02,0.0,0.0,0.0,0.03
14819,GBA,2005,Misc,Game Factory,0.02,0.01,0.0,0.0,0.03
14824,GBA,2005,Misc,Zoo Digital Publishing,0.02,0.01,0.0,0.0,0.03
14829,PS2,2005,Sports,505 Games,0.01,0.01,0.0,0.0,0.03
873,XB,2005,Action,Take-Two Interactive,1.26,0.61,0.0,0.09,1.95
14836,PC,2005,Role-Playing,Microsoft Game Studios,0.0,0.02,0.0,0.0,0.03
14839,PS2,2005,Role-Playing,Success,0.01,0.01,0.0,0.0,0.03
14841,PC,2005,Shooter,Vivendi Games,0.0,0.02,0.0,0.0,0.03
841,X360,2005,Shooter,Activision,1.81,0.05,0.01,0.15,2.02
833,PS2,2005,Action,Ubisoft,0.71,1.02,0.0,0.31,2.04
14914,PC,2005,Strategy,Take-Two Interactive,0.0,0.02,0.0,0.0,0.02
824,DS,2005,Role-Playing,Nintendo,1.16,0.06,0.83,0.0,2.05
14920,GBA,2005,Racing,Zoo Digital Publishing,0.02,0.01,0.0,0.0,0.02
15399,XB,2005,Racing,Take-Two Interactive,0.01,0.0,0.0,0.0,0.02
14585,PS2,2005,Shooter,Namco Bandai Games,0.01,0.01,0.0,0.0,0.03
15420,XB,2005,Misc,Mastiff,0.01,0.0,0.0,0.0,0.02
15460,PC,2005,Shooter,Empire Interactive,0.0,0.02,0.0,0.0,0.02
15938,DS,2005,Shooter,Rising Star Games,0.01,0.0,0.0,0.0,0.02
252,PS2,2005,Racing,Electronic Arts,2.03,1.79,0.08,0.47,4.37
245,PS2,2005,Action,Sony Computer Entertainment,2.71,1.29,0.02,0.43,4.45
16003,PC,2005,Shooter,Take-Two Interactive,0.0,0.01,0.0,0.0,0.01
16013,PC,2005,Strategy,CDV Software Entertainment,0.0,0.01,0.0,0.0,0.01
211,PS2,2005,Sports,Electronic Arts,3.98,0.26,0.01,0.66,4.91
16059,PS2,2005,Racing,Black Bean Games,0.01,0.01,0.0,0.0,0.01
16069,XB,2005,Adventure,Activision,0.01,0.0,0.0,0.0,0.01
16071,GBA,2005,Misc,Take-Two Interactive,0.01,0.0,0.0,0.0,0.01
16101,XB,2005,Action,THQ,0.01,0.0,0.0,0.0,0.01
16168,XB,2005,Adventure,Konami Digital Entertainment,0.01,0.0,0.0,0.0,0.01
255,PS2,2005,Role-Playing,Square Enix,2.2,0.58,1.38,0.17,4.33
122,DS,2005,Misc,Nintendo,1.67,2.78,1.6,0.62,6.67
90,PSP,2005,Action,Take-Two Interactive,2.9,2.83,0.24,1.75,7.72
16335,GBA,2005,Puzzle,Zoo Digital Publishing,0.01,0.0,0.0,0.0,0.01
16351,PSP,2005,Sports,Sega,0.0,0.01,0.0,0.0,0.01
16439,X360,2005,Action,Tecmo Koei,0.0,0.0,0.01,0.0,0.01
16442,PSP,2005,Racing,Codemasters,0.0,0.0,0.01,0.0,0.01
41,DS,2005,Simulation,Nintendo,2.55,3.52,5.33,0.88,12.27
16497,GBA,2005,Puzzle,Zoo Digital Publishing,0.01,0.0,0.0,0.0,0.01
27,DS,2005,Puzzle,Nintendo,3.44,5.36,5.32,1.18,15.3
19,DS,2005,Misc,Nintendo,4.75,9.26,4.16,2.05,20.22
11,DS,2005,Racing,Nintendo,9.81,7.57,4.13,1.92,23.42
10,DS,2005,Simulation,Nintendo,9.07,11.0,1.93,2.75,24.76
16295,PSP,2005,Action,Rising Star Games,0.01,0.0,0.0,0.0,0.01
15919,GBA,2005,Platform,Ubisoft,0.01,0.0,0.0,0.0,0.02
15909,PS2,2005,Platform,JoWood Productions,0.01,0.01,0.0,0.0,0.02
269,PS2,2005,Sports,Electronic Arts,0.78,2.55,0.04,0.84,4.21
15484,DS,2005,Platform,Rising Star Games,0.01,0.0,0.0,0.0,0.02
15487,XB,2005,Platform,Global Star,0.01,0.0,0.0,0.0,0.02
486,PS2,2005,Fighting,THQ,1.45,1.11,0.04,0.33,2.94
15580,DS,2005,Sports,Ignition Entertainment,0.02,0.0,0.0,0.0,0.02
15595,XB,2005,Action,Vivendi Games,0.01,0.0,0.0,0.0,0.02
437,DS,2005,Platform,Sega,1.22,1.57,0.06,0.29,3.15
15631,XB,2005,Fighting,Konami Digital Entertainment,0.01,0.0,0.0,0.0,0.02
15632,GBA,2005,Puzzle,Telegames,0.01,0.0,0.0,0.0,0.02
406,PS2,2005,Action,LucasArts,1.47,1.39,0.03,0.43,3.32
15685,DS,2005,Misc,Majesco Entertainment,0.02,0.0,0.0,0.0,0.02
364,PS2,2005,Action,Eidos Interactive,1.98,1.14,0.01,0.41,3.53
15734,XB,2005,Racing,Wanadoo,0.01,0.0,0.0,0.0,0.02
357,PS2,2005,Shooter,LucasArts,2.18,1.02,0.03,0.37,3.59
350,PS2,2005,Action,Capcom,2.08,0.83,0.46,0.25,3.62
340,PSP,2005,Racing,Take-Two Interactive,1.65,1.22,0.0,0.79,3.66
15783,PS2,2005,Misc,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02
15787,PC,2005,Action,Eidos Interactive,0.0,0.01,0.0,0.0,0.02
311,PS2,2005,Fighting,Namco Bandai Games,0.93,1.94,0.31,0.7,3.87
15819,PC,2005,Action,THQ,0.01,0.0,0.0,0.0,0.02
302,PS2,2005,Misc,Namco Bandai Games,2.08,1.35,0.0,0.54,3.98
15831,DS,2005,Simulation,JoWood Productions,0.01,0.01,0.0,0.0,0.02
15833,GC,2005,Platform,JoWood Productions,0.01,0.0,0.0,0.0,0.02
15835,PC,2005,Shooter,MC2 Entertainment,0.0,0.01,0.0,0.0,0.02
15853,DS,2005,Shooter,Konami Digital Entertainment,0.02,0.0,0.0,0.0,0.02
292,PS2,2005,Sports,Konami Digital Entertainment,0.12,2.26,0.9,0.77,4.06
15430,PC,2005,Simulation,Codemasters,0.0,0.02,0.0,0.0,0.02
13325,XB,2005,Shooter,Majesco Entertainment,0.04,0.01,0.0,0.0,0.05
1057,PS2,2005,Shooter,Sony Computer Entertainment,1.22,0.34,0.04,0.1,1.69
14552,GBA,2005,Platform,Atari,0.02,0.01,0.0,0.0,0.03
1721,PS2,2005,Shooter,Activision,0.98,0.04,0.0,0.16,1.17
13636,PSP,2005,Role-Playing,Capcom,0.0,0.03,0.0,0.01,0.04
13644,XB,2005,Shooter,SNK Playmore,0.03,0.01,0.0,0.0,0.04
13669,PSP,2005,Puzzle,Sony Computer Entertainment,0.04,0.0,0.0,0.0,0.04
13677,PC,2005,Strategy,Eidos Interactive,0.0,0.04,0.0,0.0,0.04
13684,PS2,2005,Sports,responDESIGN,0.02,0.02,0.0,0.01,0.04
13701,XB,2005,Fighting,Capcom,0.03,0.01,0.0,0.0,0.04
1665,PSP,2005,Sports,Konami Digital Entertainment,0.01,0.88,0.31,0.0,1.2
13718,PS2,2005,Action,THQ,0.02,0.02,0.0,0.01,0.04
13723,XB,2005,Strategy,Take-Two Interactive,0.03,0.01,0.0,0.0,0.04
1627,PSP,2005,Shooter,LucasArts,1.05,0.06,0.01,0.11,1.23
13628,DS,2005,Misc,Sega,0.0,0.0,0.04,0.0,0.04
13750,XB,2005,Strategy,Codemasters,0.03,0.01,0.0,0.0,0.04
1609,XB,2005,Action,Activision,0.82,0.38,0.0,0.04,1.24
13784,PC,2005,Role-Playing,NCSoft,0.0,0.03,0.0,0.01,0.04
1597,PS2,2005,Shooter,Sony Computer Entertainment,0.85,0.03,0.22,0.14,1.24
1591,GC,2005,Role-Playing,Nintendo,0.71,0.19,0.31,0.03,1.25
13833,PC,2005,Simulation,Activision,0.01,0.03,0.0,0.01,0.04
1570,DS,2005,Simulation,Atari,0.1,0.02,1.12,0.01,1.26
13840,DS,2005,Misc,Namco Bandai Games,0.0,0.0,0.04,0.0,0.04
13842,GC,2005,Fighting,Namco Bandai Games,0.03,0.01,0.0,0.0,0.04
1552,PC,2005,Simulation,Electronic Arts,1.22,0.05,0.0,0.0,1.27
1537,PS2,2005,Racing,Take-Two Interactive,1.22,0.05,0.0,0.01,1.29
13878,PS2,2005,Action,Hip Interactive,0.02,0.01,0.0,0.0,0.04
13754,DS,2005,Sports,Majesco Entertainment,0.04,0.0,0.0,0.0,0.04
1758,XB,2005,Action,Eidos Interactive,0.83,0.28,0.0,0.05,1.16
13586,XB,2005,Sports,Global Star,0.03,0.01,0.0,0.0,0.04
13575,PS2,2005,Action,Vivendi Games,0.02,0.02,0.0,0.01,0.04
1947,PS2,2005,Sports,Electronic Arts,0.52,0.41,0.0,0.14,1.06
13357,GC,2005,Shooter,Ubisoft,0.04,0.01,0.0,0.0,0.05
1932,PSP,2005,Sports,Sony Computer Entertainment,0.1,0.63,0.0,0.34,1.07
1929,PS2,2005,Fighting,Namco Bandai Games,0.74,0.15,0.13,0.05,1.07
1927,DS,2005,Platform,Nintendo,0.72,0.06,0.21,0.07,1.07
13392,GBA,2005,Platform,Namco Bandai Games,0.03,0.01,0.0,0.0,0.05
1914,GC,2005,Shooter,Nintendo,0.68,0.18,0.19,0.03,1.08
13420,XB,2005,Misc,Crave Entertainment,0.03,0.01,0.0,0.0,0.05
1879,PSP,2005,Misc,Sony Computer Entertainment,0.75,0.18,0.0,0.16,1.09
13459,GBA,2005,Role-Playing,Banpresto,0.0,0.0,0.04,0.0,0.04
1867,PSP,2005,Role-Playing,Activision,0.54,0.33,0.01,0.22,1.1
13472,DS,2005,Misc,Success,0.0,0.0,0.04,0.0,0.04
13474,GBA,2005,Misc,Zoo Digital Publishing,0.03,0.01,0.0,0.0,0.04
13486,XB,2005,Shooter,Codemasters,0.03,0.01,0.0,0.0,0.04
1838,XB,2005,Action,Ubisoft,0.68,0.38,0.0,0.05,1.11
13510,GBA,2005,Misc,Ubisoft,0.03,0.01,0.0,0.0,0.04
1826,XB,2005,Shooter,Activision,0.66,0.4,0.0,0.05,1.12
1825,PSP,2005,Shooter,Sony Computer Entertainment,1.03,0.0,0.01,0.08,1.12
13519,PS2,2005,Adventure,Kadokawa Shoten,0.0,0.0,0.04,0.0,0.04
1814,GBA,2005,Role-Playing,Nintendo,0.81,0.3,0.0,0.02,1.13
13540,GBA,2005,Action,Zoo Digital Publishing,0.03,0.01,0.0,0.0,0.04
1797,PS2,2005,Role-Playing,Take-Two Interactive,0.0,0.51,0.0,0.62,1.14
1796,GBA,2005,Action,Eidos Interactive,0.82,0.3,0.0,0.02,1.14
1787,PS2,2005,Simulation,Konami Digital Entertainment,0.95,0.04,0.0,0.16,1.14
1784,PS2,2005,Action,Sony Computer Entertainment,0.78,0.03,0.2,0.13,1.14
1530,X360,2005,Racing,Electronic Arts,1.0,0.17,0.02,0.1,1.29
1070,GC,2005,Action,Capcom,0.98,0.42,0.22,0.06,1.69
13893,PSP,2005,Racing,Sony Computer Entertainment,0.02,0.01,0.0,0.01,0.04
1505,PS2,2005,Platform,Activision,0.78,0.45,0.0,0.07,1.31
1282,PS2,2005,Sports,Take-Two Interactive,0.72,0.56,0.0,0.19,1.48
14224,GBA,2005,Platform,Play It,0.02,0.01,0.0,0.0,0.03
14262,GBA,2005,Racing,Atari,0.02,0.01,0.0,0.0,0.03
